id,Date,Grain,Destination,Port,FGIS_Reg,MT,Pounds
431322,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,465,1026000
431323,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,416,918000
431324,1/30/20,CORN,JAMAICA,MISSISSIPPI R.,EAST GULF,15000,33068920
431325,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,343,756000
431326,1/30/20,SOYBEANS,CHINA T,S. ATLANTIC,EAST COAST,490,1080000
431327,1/30/20,SOYBEANS,CHINA T,S. ATLANTIC,EAST COAST,245,540000
431328,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
431329,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,367,810000
431330,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,269,594000
431331,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,24,54000
431332,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
431333,1/30/20,SOYBEANS,CHINA T,MISSISSIPPI R.,EAST GULF,65452,144296810
431334,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,72,158400
431335,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,359,792000
431336,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,48,105600
431337,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,168,369600
431338,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,551,1214400
431339,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,311,686400
431340,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,575,1267200
431341,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,216,475200
431342,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,269,594000
431343,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
431344,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431345,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431346,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
431347,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,245,540000
431348,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,392,864000
431349,1/30/20,CORN,HONG KONG,INTERIOR,INTERIOR,49,108000
431350,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,147,324000
431351,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,343,756000
431352,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
431353,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,343,756000
431354,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,294,648000
431355,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,294,648000
431356,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
431357,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,441,972000
431358,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,343,756000
431359,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431360,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,416,918000
431361,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,490,1080000
431362,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431363,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
431364,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,416,918000
431365,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
431366,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,24,54000
431367,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
431368,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
431369,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,490,1080000
431370,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,245,540000
431371,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,416,918000
431372,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431373,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,122,270000
431374,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,465,1026000
431375,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,245,540000
431376,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,98,216000
431377,1/30/20,CORN,KOREA REP,INTERIOR,INTERIOR,73,162000
431378,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,318,702000
431379,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,343,756000
431380,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
431381,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431382,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431383,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,171,378000
431384,1/30/20,CORN,HONG KONG,INTERIOR,INTERIOR,367,810000
431385,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,441,972000
431386,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
431387,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431388,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,147,324000
431389,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,122,270000
431390,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,441,972000
431391,1/30/20,SOYBEANS,KOREA REP,MISSISSIPPI R.,EAST GULF,60459,133290260
431392,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
431393,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
431394,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431395,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
431396,1/30/20,SOYBEANS,CHINA MAIN,MISSISSIPPI R.,EAST GULF,68965,152041980
431397,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
431398,1/30/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,24,54000
431399,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431400,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,465,1026000
431401,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431402,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431403,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,318,702000
431404,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
431405,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431406,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,245,540000
431407,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,465,1026000
431408,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431409,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,245,540000
431410,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,343,756000
431411,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,416,918000
431412,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
431413,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431414,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
431415,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
431416,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,343,756000
431417,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,220,486000
431418,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
431419,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
431420,1/30/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,122,270000
431421,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,269,594000
431422,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,343,756000
431423,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,392,864000
431424,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,196,432000
431425,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
431426,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
431427,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
431428,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
431429,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
431430,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
431431,1/30/20,SOYBEANS,KOREA REP,INTERIOR,INTERIOR,490,1080000
431432,1/30/20,SOYBEANS,KOREA REP,INTERIOR,INTERIOR,490,1080000
431433,1/30/20,SOYBEANS,KOREA REP,INTERIOR,INTERIOR,490,1080000
431434,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
431435,1/30/20,SOYBEANS,KOREA REP,INTERIOR,INTERIOR,392,864000
431436,1/30/20,SOYBEANS,KOREA REP,INTERIOR,INTERIOR,343,756000
431437,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,318,702000
431438,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
431439,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
431440,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
431441,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431442,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,343,756000
431443,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,147,324000
431444,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,269,594000
431445,1/30/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,171,378000
431446,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
431447,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
431448,1/30/20,SOYBEANS,NEPAL,INTERIOR,INTERIOR,490,1080000
431449,1/30/20,SOYBEANS,NEPAL,INTERIOR,INTERIOR,490,1080000
431450,1/30/20,SOYBEANS,NEPAL,INTERIOR,INTERIOR,343,756000
431451,1/30/20,WHEAT,PHILIPPINES,COLUMBIA R.,WEST COAST,42469,93627002
431452,1/30/20,WHEAT,PHILIPPINES,COLUMBIA R.,WEST COAST,20582,45375677
431453,1/30/20,WHEAT,PHILIPPINES,COLUMBIA R.,WEST COAST,6600,14550360
431454,1/30/20,SOYBEANS,KOREA REP,INTERIOR,INTERIOR,49,108000
431455,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,7983,17600000
431456,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,499,1100000
431457,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,1497,3300000
431458,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,499,1100000
431459,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,10678,23540000
431460,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,499,1100000
431461,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,2495,5500000
431462,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
431463,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,220,486000
431464,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,269,594000
431465,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,245,540000
431466,1/30/20,SOYBEANS,EGYPT,MISSISSIPPI R.,EAST GULF,57367,126473080
431467,1/30/20,SOYBEANS,CHINA MAIN,MISSISSIPPI R.,EAST GULF,70160,154675740
431468,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,122,270000
431469,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,441,972000
431470,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,9680,21340000
431471,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,294,648000
431472,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,294,648000
431473,1/30/20,SOYBEANS,PHILIPPINES,INTERIOR,INTERIOR,122,270000
431474,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,73,162000
431475,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
431476,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,122,270000
431477,1/30/20,WHEAT,BURMA,PUGET SOUND,WEST COAST,490,1080000
431478,1/30/20,SOYBEANS,NETHERLANDS,MISSISSIPPI R.,EAST GULF,70403,155212450
431479,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,122,270000
431480,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,9779,21560000
431481,1/30/20,SOYBEANS,VIETNAM,S. ATLANTIC,EAST COAST,490,1080000
431482,1/30/20,SOYBEANS,VIETNAM,S. ATLANTIC,EAST COAST,490,1080000
431483,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
431484,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
431485,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,367,810000
431486,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,367,810000
431487,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,343,756000
431488,1/30/20,WHEAT,MEXICO,N. TEXAS,WEST GULF,20606,45428510
431489,1/30/20,CORN,MEXICO,N. TEXAS,WEST GULF,11764,25935240
431490,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,2395,5280000
431491,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,100,220000
431492,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,499,1100000
431493,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,798,1760000
431494,1/30/20,WHEAT,MEXICO,INTERIOR,INTERIOR,1098,2420000
431495,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
431496,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
431497,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,220,486000
431498,1/30/20,SOYBEANS,CHINA T,S. ATLANTIC,EAST COAST,490,1080000
431499,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,245,540000
431500,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,147,324000
431501,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,196,432000
431502,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,196,432000
431503,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,122,270000
431504,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,245,540000
431505,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
431506,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
431507,1/30/20,SOYBEANS,THAILAND,N. ATLANTIC,EAST COAST,343,756000
431508,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,294,648000
431509,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
431510,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
431511,1/30/20,SOYBEANS,VIETNAM,S. ATLANTIC,EAST COAST,416,918000
431512,1/30/20,SOYBEANS,VIETNAM,S. ATLANTIC,EAST COAST,416,918000
431513,1/30/20,SOYBEANS,INDONESIA,N. ATLANTIC,EAST COAST,490,1080000
431514,1/30/20,CORN,COSTA RICA,MISSISSIPPI R.,EAST GULF,29042,64026260
431515,1/30/20,SOYBEANS,COSTA RICA,MISSISSIPPI R.,EAST GULF,18933,41739620
431516,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,11476,25300000
431517,1/30/20,WHEAT,MEXICO,INTERIOR,INTERIOR,399,880000
431518,1/30/20,WHEAT,MEXICO,INTERIOR,INTERIOR,998,2200000
431519,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
431520,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,220,486000
431521,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,269,594000
431522,1/30/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,245,540000
431523,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,367,810000
431524,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,294,648000
431525,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431526,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431527,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,73,162000
431528,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,318,702000
431529,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,147,324000
431530,1/30/20,CORN,MALAYSIA,INTERIOR,INTERIOR,171,378000
431531,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431532,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431533,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,343,756000
431534,1/30/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,6000,13227640
431535,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,171,378000
431536,1/30/20,CORN,HONG KONG,INTERIOR,INTERIOR,245,540000
431537,1/30/20,CORN,HONG KONG,INTERIOR,INTERIOR,196,432000
431538,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
431539,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,318,702000
431540,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,9979,22000000
431541,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,416,918000
431542,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,392,864000
431543,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,392,864000
431544,1/30/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,35531,78331360
431545,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,98,216000
431546,1/30/20,WHEAT,MEXICO,INTERIOR,INTERIOR,599,1320000
431547,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,441,972000
431548,1/30/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,10010,22068660
431549,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431550,1/30/20,WHEAT,MEXICO,INTERIOR,INTERIOR,998,2200000
431551,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431552,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,318,702000
431553,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,490,1080000
431554,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,318,702000
431555,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,465,1026000
431556,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,465,1026000
431557,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,343,756000
431558,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,318,702000
431559,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,24,54000
431560,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,220,486000
431561,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
431562,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,24,54000
431563,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431564,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
431565,1/30/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
431566,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,269,594000
431567,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,220,486000
431568,1/30/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,367,810000
431569,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,441,972000
431570,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,441,972000
431571,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,441,972000
431572,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,392,864000
431573,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,367,810000
431574,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,465,1026000
431575,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
431576,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,220,486000
431577,1/30/20,CORN,CHINA T,INTERIOR,INTERIOR,245,540000
431578,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,392,864000
431579,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,122,270000
431580,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,441,972000
431581,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,465,1026000
431582,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,416,918000
431583,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,10877,23980000
431584,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431585,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,441,972000
431586,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,490,1080000
431587,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431588,1/30/20,WHEAT,MEXICO,INTERIOR,INTERIOR,10977,24200000
431589,1/30/20,SOYBEANS,NETHERLANDS,MISSISSIPPI R.,EAST GULF,66003,145510670
431590,1/30/20,SOYBEANS,NEPAL,INTERIOR,INTERIOR,122,270000
431591,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
431592,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
431593,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,269,594000
431594,1/30/20,SOYBEANS,NEPAL,INTERIOR,INTERIOR,343,756000
431595,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,294,648000
431596,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,490,1080000
431597,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,465,1026000
431598,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,490,1080000
431599,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,441,972000
431600,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,441,972000
431601,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,11576,25520000
431602,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,318,702000
431603,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,392,864000
431604,1/30/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,416,918000
431605,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,9779,21560000
431606,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,490,1080000
431607,1/30/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,490,1080000
431608,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,766,1689600
431609,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,48,105600
431610,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,407,897600
431611,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,431,950400
431612,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,479,1056000
431613,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,120,264000
431614,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,96,211200
431615,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,48,105600
431616,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,48,105600
431617,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,599,1320000
431618,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,72,158400
431619,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,48,105600
431620,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,96,211200
431621,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,287,633600
431622,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,527,1161600
431623,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,527,1161600
431624,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,48,105600
431625,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,48,105600
431626,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,120,264000
431627,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,144,316800
431628,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,239,528000
431629,1/30/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,196,432000
431630,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,144,316800
431631,1/30/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
431632,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,318,702000
431633,1/30/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,96,211200
431634,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
431635,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,287,633600
431636,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,551,1214400
431637,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,431,950400
431638,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
431639,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
431640,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,192,422400
431641,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,96,211200
431642,1/30/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,196,432000
431643,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,455,1003200
431644,1/30/20,CORN,MEXICO,INTERIOR,INTERIOR,383,844800
431645,1/30/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,239,528000
431646,1/30/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,343,756000
